vote_id,congress,chamber,rollnumber,rollcall_date,bill_number,bill_id,bill_match_status,member_vote_rows,evidence_layers,missing_links,vote_result,vote_question,vote_desc,source_url,claim_boundary
118-Senate-52,118,Senate,52,2023-03-09,PN91,,nomination_or_nonbill_vote,95,voteview_rollcall_metadata,cached_bill_progression_overlap; district_public_opinion_issue; sponsor_success_or_member_effectiveness; public_law_or_statute_for_most_rows; implementation_or_court_outcome; model_validation,Nomination Confirmed,On the Nomination,"Maria Araujo Kahn, of Connecticut, to be United States Circuit Judge for the Second Circuit",https://voteview.com/static/data/out/rollcalls/HS118_rollcalls.csv,"Voteview bill-linkage context only; not full roll-call-to-bill coverage, public-opinion representation, sponsor effectiveness, public benefit, welfare, causal influence, or model validation."
118-Senate-53,118,Senate,53,2023-03-14,PN122,,nomination_or_nonbill_vote,94,voteview_rollcall_metadata,cached_bill_progression_overlap; district_public_opinion_issue; sponsor_success_or_member_effectiveness; public_law_or_statute_for_most_rows; implementation_or_court_outcome; model_validation,Cloture Motion Agreed to,On the Cloture Motion,"Brent Neiman, of Illinois, to be a Deputy Under Secretary of the Treasury",https://voteview.com/static/data/out/rollcalls/HS118_rollcalls.csv,"Voteview bill-linkage context only; not full roll-call-to-bill coverage, public-opinion representation, sponsor effectiveness, public benefit, welfare, causal influence, or model validation."
118-Senate-54,118,Senate,54,2023-03-15,PN122,,nomination_or_nonbill_vote,96,voteview_rollcall_metadata,cached_bill_progression_overlap; district_public_opinion_issue; sponsor_success_or_member_effectiveness; public_law_or_statute_for_most_rows; implementation_or_court_outcome; model_validation,Nomination Confirmed,On the Nomination,"Brent Neiman, of Illinois, to be a Deputy Under Secretary of the Treasury",https://voteview.com/static/data/out/rollcalls/HS118_rollcalls.csv,"Voteview bill-linkage context only; not full roll-call-to-bill coverage, public-opinion representation, sponsor effectiveness, public benefit, welfare, causal influence, or model validation."
118-Senate-55,118,Senate,55,2023-03-15,PN29,,nomination_or_nonbill_vote,96,voteview_rollcall_metadata,cached_bill_progression_overlap; district_public_opinion_issue; sponsor_success_or_member_effectiveness; public_law_or_statute_for_most_rows; implementation_or_court_outcome; model_validation,Cloture Motion Agreed to,On the Cloture Motion,"Eric M. Garcetti, of California, to be Ambassador to the Republic of India",https://voteview.com/static/data/out/rollcalls/HS118_rollcalls.csv,"Voteview bill-linkage context only; not full roll-call-to-bill coverage, public-opinion representation, sponsor effectiveness, public benefit, welfare, causal influence, or model validation."
118-Senate-56,118,Senate,56,2023-03-15,PN29,,nomination_or_nonbill_vote,96,voteview_rollcall_metadata,cached_bill_progression_overlap; district_public_opinion_issue; sponsor_success_or_member_effectiveness; public_law_or_statute_for_most_rows; implementation_or_court_outcome; model_validation,Nomination Confirmed,On the Nomination,"Eric M. Garcetti, of California, to be Ambassador to the Republic of India",https://voteview.com/static/data/out/rollcalls/HS118_rollcalls.csv,"Voteview bill-linkage context only; not full roll-call-to-bill coverage, public-opinion representation, sponsor effectiveness, public benefit, welfare, causal influence, or model validation."
118-Senate-57,118,Senate,57,2023-03-15,PN6,,nomination_or_nonbill_vote,95,voteview_rollcall_metadata,cached_bill_progression_overlap; district_public_opinion_issue; sponsor_success_or_member_effectiveness; public_law_or_statute_for_most_rows; implementation_or_court_outcome; model_validation,Cloture Motion Agreed to,On the Cloture Motion,"Ravi Chaudhary, of Virginia, to be an Assistant Secretary of the Air Force",https://voteview.com/static/data/out/rollcalls/HS118_rollcalls.csv,"Voteview bill-linkage context only; not full roll-call-to-bill coverage, public-opinion representation, sponsor effectiveness, public benefit, welfare, causal influence, or model validation."
118-Senate-58,118,Senate,58,2023-03-15,PN6,,nomination_or_nonbill_vote,96,voteview_rollcall_metadata,cached_bill_progression_overlap; district_public_opinion_issue; sponsor_success_or_member_effectiveness; public_law_or_statute_for_most_rows; implementation_or_court_outcome; model_validation,Nomination Confirmed,On the Nomination,"Ravi Chaudhary, of Virginia, to be an Assistant Secretary of the Air Force",https://voteview.com/static/data/out/rollcalls/HS118_rollcalls.csv,"Voteview bill-linkage context only; not full roll-call-to-bill coverage, public-opinion representation, sponsor effectiveness, public benefit, welfare, causal influence, or model validation."
118-Senate-59,118,Senate,59,2023-03-15,PN2,,nomination_or_nonbill_vote,96,voteview_rollcall_metadata,cached_bill_progression_overlap; district_public_opinion_issue; sponsor_success_or_member_effectiveness; public_law_or_statute_for_most_rows; implementation_or_court_outcome; model_validation,Cloture Motion Agreed to,On the Cloture Motion,"Laura Taylor-Kale, of California, to be an Assistant Secretary of Defense",https://voteview.com/static/data/out/rollcalls/HS118_rollcalls.csv,"Voteview bill-linkage context only; not full roll-call-to-bill coverage, public-opinion representation, sponsor effectiveness, public benefit, welfare, causal influence, or model validation."
118-Senate-60,118,Senate,60,2023-03-16,PN85,,nomination_or_nonbill_vote,96,voteview_rollcall_metadata,cached_bill_progression_overlap; district_public_opinion_issue; sponsor_success_or_member_effectiveness; public_law_or_statute_for_most_rows; implementation_or_court_outcome; model_validation,Cloture Motion Agreed to,On the Cloture Motion,"Jessica G. L. Clarke, of New York, to be United States District Judge for the Southern District of New York",https://voteview.com/static/data/out/rollcalls/HS118_rollcalls.csv,"Voteview bill-linkage context only; not full roll-call-to-bill coverage, public-opinion representation, sponsor effectiveness, public benefit, welfare, causal influence, or model validation."
118-Senate-61,118,Senate,61,2023-03-16,S316,118-s-316,voteview_bill_number_only,97,voteview_rollcall_metadata; voteview_bill_number,cached_bill_progression_overlap; district_public_opinion_issue; sponsor_success_or_member_effectiveness; public_law_or_statute_for_most_rows; implementation_or_court_outcome; model_validation,Cloture on the Motion to Proceed Agreed to,On Cloture on the Motion to Proceed,A bill to repeal the authorizations for use of military force against Iraq.,https://voteview.com/static/data/out/rollcalls/HS118_rollcalls.csv,"Voteview bill-linkage context only; not full roll-call-to-bill coverage, public-opinion representation, sponsor effectiveness, public benefit, welfare, causal influence, or model validation."
118-Senate-62,118,Senate,62,2023-03-16,PN85,,nomination_or_nonbill_vote,93,voteview_rollcall_metadata,cached_bill_progression_overlap; district_public_opinion_issue; sponsor_success_or_member_effectiveness; public_law_or_statute_for_most_rows; implementation_or_court_outcome; model_validation,Nomination Confirmed,On the Nomination,"Jessica G. L. Clarke, of New York, to be United States District Judge for the Southern District of New York",https://voteview.com/static/data/out/rollcalls/HS118_rollcalls.csv,"Voteview bill-linkage context only; not full roll-call-to-bill coverage, public-opinion representation, sponsor effectiveness, public benefit, welfare, causal influence, or model validation."
118-Senate-63,118,Senate,63,2023-03-21,S316,118-s-316,voteview_bill_number_only,97,voteview_rollcall_metadata; voteview_bill_number,cached_bill_progression_overlap; district_public_opinion_issue; sponsor_success_or_member_effectiveness; public_law_or_statute_for_most_rows; implementation_or_court_outcome; model_validation,Motion to Proceed Agreed to,On the Motion to Proceed,A bill to repeal the authorizations for use of military force against Iraq.,https://voteview.com/static/data/out/rollcalls/HS118_rollcalls.csv,"Voteview bill-linkage context only; not full roll-call-to-bill coverage, public-opinion representation, sponsor effectiveness, public benefit, welfare, causal influence, or model validation."
118-Senate-64,118,Senate,64,2023-03-22,PN176,,nomination_or_nonbill_vote,98,voteview_rollcall_metadata,cached_bill_progression_overlap; district_public_opinion_issue; sponsor_success_or_member_effectiveness; public_law_or_statute_for_most_rows; implementation_or_court_outcome; model_validation,Nomination Confirmed,On the Nomination,"Gordon P. Gallagher, of Colorado, to be United States District Judge for the District of Colorado",https://voteview.com/static/data/out/rollcalls/HS118_rollcalls.csv,"Voteview bill-linkage context only; not full roll-call-to-bill coverage, public-opinion representation, sponsor effectiveness, public benefit, welfare, causal influence, or model validation."
118-Senate-65,118,Senate,65,2023-03-22,S316,118-s-316,voteview_bill_number_only,97,voteview_rollcall_metadata; voteview_bill_number,cached_bill_progression_overlap; district_public_opinion_issue; sponsor_success_or_member_effectiveness; public_law_or_statute_for_most_rows; implementation_or_court_outcome; model_validation,Amendment Rejected,On the Amendment,To repeal the 2001 Authorization for Use of Military Force.,https://voteview.com/static/data/out/rollcalls/HS118_rollcalls.csv,"Voteview bill-linkage context only; not full roll-call-to-bill coverage, public-opinion representation, sponsor effectiveness, public benefit, welfare, causal influence, or model validation."
118-Senate-66,118,Senate,66,2023-03-22,S316,118-s-316,voteview_bill_number_only,98,voteview_rollcall_metadata; voteview_bill_number,cached_bill_progression_overlap; district_public_opinion_issue; sponsor_success_or_member_effectiveness; public_law_or_statute_for_most_rows; implementation_or_court_outcome; model_validation,Amendment Rejected,On the Amendment,To provide for more targeted authority under the Authorization for Use of Military Force Against Iraq Resolution of 2002.,https://voteview.com/static/data/out/rollcalls/HS118_rollcalls.csv,"Voteview bill-linkage context only; not full roll-call-to-bill coverage, public-opinion representation, sponsor effectiveness, public benefit, welfare, causal influence, or model validation."
118-Senate-67,118,Senate,67,2023-03-23,S316,118-s-316,voteview_bill_number_only,97,voteview_rollcall_metadata; voteview_bill_number,cached_bill_progression_overlap; district_public_opinion_issue; sponsor_success_or_member_effectiveness; public_law_or_statute_for_most_rows; implementation_or_court_outcome; model_validation,Amendment Rejected,On the Amendment,To provide for the termination of authorizations for use of military force after two years.,https://voteview.com/static/data/out/rollcalls/HS118_rollcalls.csv,"Voteview bill-linkage context only; not full roll-call-to-bill coverage, public-opinion representation, sponsor effectiveness, public benefit, welfare, causal influence, or model validation."
118-Senate-68,118,Senate,68,2023-03-23,S316,118-s-316,voteview_bill_number_only,97,voteview_rollcall_metadata; voteview_bill_number,cached_bill_progression_overlap; district_public_opinion_issue; sponsor_success_or_member_effectiveness; public_law_or_statute_for_most_rows; implementation_or_court_outcome; model_validation,Amendment Rejected,On the Amendment,To require a certification.,https://voteview.com/static/data/out/rollcalls/HS118_rollcalls.csv,"Voteview bill-linkage context only; not full roll-call-to-bill coverage, public-opinion representation, sponsor effectiveness, public benefit, welfare, causal influence, or model validation."
