caseKey,caseName,caseDescription,scenarioKey,scenario,totalBills,potentialBillsPerRun,enactedBills,enactedPerRun,floorPerRun,productivity,floor,avgSupport,welfare,cooperation,compromise,gridlock,accessDenied,committeeRejected,challengeRate,lowSupport,popularFail,policyShift,proposerGain,lobbyCapture,publicAlignment,antiLobbyingSuccess,privateGainRatio,lobbySpendPerBill,defensiveLobbyingShare,captureReturnOnSpend,publicPreferenceDistortion,amendmentRate,amendmentMovement,minorityHarm,concentratedHarmPassage,compensationRate,legitimacy,activeLawWelfare,reversalRate,statusQuoVolatility,lowSupportActiveLawShare,selectedAlternativeMedianDistance,proposerAgendaAdvantage,alternativeDiversity,statusQuoWinRate,publicBenefitPerLobbyDollar,directLobbySpendShare,agendaLobbySpendShare,informationLobbySpendShare,publicCampaignSpendShare,litigationThreatSpendShare,citizenReviewRate,citizenCertificationRate,citizenLegitimacy,attentionSpendPerBill,objectionWindowRate,repealWindowReversalRate,vetoes,overriddenVetoes
low-compromise-flooding,Low-Compromise Flooding,High proposal pressure in a low-compromise legislature.,default-pass-anti-capture-bundle,Default pass + anti-capture bundle,27000,180.000,19974,133.160,170.933,0.740,0.950,0.519,0.497,0.384,0.094,0.260,0.050,0.000,0.000,0.486,0.044,0.645,0.746,0.182,0.799,0.949,0.461,0.000,0.000,0.000,0.201,0.000,0.000,0.164,0.578,0.000,0.387,0.000,0.000,0.645,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0
low-compromise-flooding,Low-Compromise Flooding,High proposal pressure in a low-compromise legislature.,default-pass-informed-guarded,Default pass + informed guarded committee,27000,180.000,4314,28.760,29.000,0.160,0.161,0.551,0.651,0.088,0.224,0.840,0.583,0.256,0.000,0.294,0.623,0.053,0.248,0.217,0.836,0.477,0.400,0.000,0.000,0.000,0.164,0.000,0.000,0.087,0.077,0.000,0.544,0.000,0.000,0.053,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0
low-compromise-flooding,Low-Compromise Flooding,High proposal pressure in a low-compromise legislature.,default-pass-challenge,Default pass + challenge vouchers,27000,180.000,22971,153.140,180.000,0.851,1.000,0.491,0.457,0.418,0.085,0.149,0.000,0.000,0.167,0.506,0.105,0.680,0.669,0.274,0.797,0.926,0.679,0.000,0.000,0.000,0.203,0.000,0.000,0.192,0.835,0.000,0.344,0.000,0.000,0.680,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0
low-compromise-flooding,Low-Compromise Flooding,High proposal pressure in a low-compromise legislature.,default-pass-cross-bloc,Default pass + cross-bloc cosponsors,27000,180.000,3780,25.200,25.313,0.140,0.141,0.550,0.732,0.077,0.272,0.860,0.859,0.000,0.000,0.284,0.633,0.038,0.208,0.126,0.782,0.690,0.200,0.000,0.000,0.000,0.218,0.000,0.000,0.056,0.032,0.000,0.594,0.000,0.000,0.038,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0
low-compromise-flooding,Low-Compromise Flooding,High proposal pressure in a low-compromise legislature.,default-pass-adaptive-track,Default pass + adaptive tracks,27000,180.000,10240,68.267,164.213,0.379,0.912,0.534,0.602,0.203,0.158,0.621,0.087,0.000,0.000,0.327,0.237,0.196,0.420,0.195,0.794,0.894,0.369,0.000,0.000,0.000,0.206,0.000,0.000,0.105,0.204,0.000,0.508,0.000,0.000,0.196,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0
low-compromise-flooding,Low-Compromise Flooding,High proposal pressure in a low-compromise legislature.,default-pass-sunset-trial,Default pass + sunset trial,27000,180.000,11469,76.460,180.000,0.425,1.000,0.528,0.612,0.224,0.133,0.575,0.000,0.000,0.000,0.430,0.120,0.262,0.512,0.173,0.809,0.963,0.293,0.000,0.000,0.000,0.191,0.000,0.000,0.102,0.242,0.000,0.515,0.000,0.000,0.262,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0
low-compromise-flooding,Low-Compromise Flooding,High proposal pressure in a low-compromise legislature.,default-pass-earned-credits,Default pass + earned proposal credits,27000,180.000,15158,101.053,120.353,0.561,0.669,0.520,0.503,0.292,0.100,0.439,0.331,0.000,0.000,0.475,0.262,0.456,0.686,0.245,0.797,0.776,0.550,0.000,0.000,0.000,0.203,0.000,0.000,0.164,0.463,0.000,0.398,0.000,0.000,0.456,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0
low-compromise-flooding,Low-Compromise Flooding,High proposal pressure in a low-compromise legislature.,bicameral-majority,Bicameral simple majority,27000,180.000,2448,16.320,180.000,0.091,1.000,0.595,0.688,0.054,0.288,0.909,0.000,0.000,0.000,0.000,0.757,0.024,0.197,0.220,0.797,0.293,0.397,0.000,0.000,0.000,0.203,0.000,0.000,0.069,0.038,0.000,0.607,0.000,0.000,0.024,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0
low-compromise-flooding,Low-Compromise Flooding,High proposal pressure in a low-compromise legislature.,presidential-veto,Bicameral majority + presidential veto,27000,180.000,1532,10.213,180.000,0.057,1.000,0.602,0.701,0.034,0.302,0.943,0.000,0.000,0.000,0.000,0.841,0.015,0.191,0.233,0.794,0.168,0.417,0.000,0.000,0.000,0.206,0.000,0.000,0.066,0.024,0.000,0.621,0.000,0.000,0.015,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,884,5
capture-crisis,Capture Crisis,"High lobbying, weak constituency pressure, low compromise, and high proposal pressure.",simple-majority,Unicameral simple majority,27000,180.000,4819,32.127,180.000,0.178,1.000,0.573,0.616,0.102,0.228,0.822,0.000,0.000,0.000,0.000,0.638,0.068,0.301,0.372,0.803,0.300,0.777,0.000,0.000,0.000,0.197,0.000,0.000,0.119,0.122,0.000,0.518,0.000,0.000,0.068,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0
capture-crisis,Capture Crisis,"High lobbying, weak constituency pressure, low compromise, and high proposal pressure.",simple-majority-mediation,Unicameral majority + mediation,27000,180.000,6930,46.200,180.000,0.257,1.000,0.564,0.561,0.145,0.200,0.743,0.000,0.000,0.000,0.000,0.583,0.116,0.406,0.423,0.801,0.328,1.028,0.000,0.000,0.000,0.199,0.835,0.172,0.113,0.396,0.186,0.481,0.000,0.000,0.116,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0
capture-crisis,Capture Crisis,"High lobbying, weak constituency pressure, low compromise, and high proposal pressure.",supermajority-60,Unicameral 60 percent passage,27000,180.000,1044,6.960,180.000,0.039,1.000,0.655,0.647,0.025,0.352,0.961,0.000,0.000,0.000,0.000,0.903,0.008,0.129,0.519,0.825,0.020,0.948,0.000,0.000,0.000,0.175,0.000,0.000,0.105,0.028,0.000,0.596,0.000,0.000,0.008,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0
capture-crisis,Capture Crisis,"High lobbying, weak constituency pressure, low compromise, and high proposal pressure.",default-pass,Default pass unless 2/3 block,27000,180.000,22851,152.340,180.000,0.846,1.000,0.517,0.485,0.438,0.099,0.154,0.000,0.000,0.000,0.488,0.045,0.708,0.706,0.335,0.786,0.975,0.872,0.000,0.000,0.000,0.214,0.000,0.000,0.190,0.804,0.000,0.366,0.000,0.000,0.708,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0
capture-crisis,Capture Crisis,"High lobbying, weak constituency pressure, low compromise, and high proposal pressure.",default-pass-mediation,Default pass + mediated amendments,27000,180.000,23890,159.267,180.000,0.885,1.000,0.502,0.478,0.444,0.133,0.115,0.000,0.000,0.000,0.509,0.046,0.506,0.529,0.343,0.796,0.972,0.947,0.000,0.000,0.000,0.204,0.841,0.176,0.139,0.930,0.185,0.383,0.000,0.000,0.506,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0
capture-crisis,Capture Crisis,"High lobbying, weak constituency pressure, low compromise, and high proposal pressure.",default-pass-harm-threshold,Default pass + harm-weighted threshold,27000,180.000,20105,134.033,180.000,0.745,1.000,0.518,0.500,0.386,0.108,0.255,0.000,0.000,0.000,0.484,0.115,0.591,0.670,0.305,0.788,0.969,0.759,0.000,0.000,0.000,0.212,0.000,0.000,0.156,0.269,0.000,0.386,0.000,0.000,0.591,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0
capture-crisis,Capture Crisis,"High lobbying, weak constituency pressure, low compromise, and high proposal pressure.",default-pass-compensation,Default pass + compensation amendments,27000,180.000,22765,151.767,180.000,0.843,1.000,0.518,0.477,0.436,0.099,0.157,0.000,0.000,0.000,0.486,0.044,0.705,0.705,0.336,0.786,0.974,0.914,0.000,0.000,0.000,0.214,0.000,0.000,0.129,0.933,0.174,0.393,0.000,0.000,0.705,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0
capture-crisis,Capture Crisis,"High lobbying, weak constituency pressure, low compromise, and high proposal pressure.",default-pass-affected-consent,Default pass + affected-group consent,27000,180.000,20126,134.173,156.767,0.745,0.871,0.517,0.505,0.386,0.106,0.255,0.129,0.000,0.000,0.483,0.050,0.597,0.676,0.303,0.793,0.975,0.747,0.000,0.000,0.000,0.207,0.000,0.000,0.130,0.939,0.184,0.410,0.000,0.000,0.597,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0
capture-crisis,Capture Crisis,"High lobbying, weak constituency pressure, low compromise, and high proposal pressure.",default-pass-budgeted-lobbying,Default pass + budgeted lobbying,27000,180.000,22835,152.233,180.000,0.846,1.000,0.517,0.485,0.437,0.098,0.154,0.000,0.000,0.000,0.488,0.045,0.708,0.705,0.337,0.787,0.968,0.878,0.106,0.768,2.699,0.213,0.000,0.000,0.190,0.807,0.000,0.365,0.000,0.000,0.708,0.000,0.000,0.000,0.000,0.000,3.886,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0
capture-crisis,Capture Crisis,"High lobbying, weak constituency pressure, low compromise, and high proposal pressure.",default-pass-budgeted-lobbying-mediation,Default pass + budgeted lobbying + mediation,27000,180.000,23839,158.927,180.000,0.883,1.000,0.502,0.478,0.443,0.133,0.117,0.000,0.000,0.000,0.511,0.046,0.504,0.528,0.345,0.797,0.959,0.951,0.106,0.768,2.888,0.203,0.846,0.176,0.139,0.928,0.185,0.382,0.000,0.000,0.504,0.000,0.000,0.000,0.000,0.000,3.999,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0
capture-crisis,Capture Crisis,"High lobbying, weak constituency pressure, low compromise, and high proposal pressure.",default-pass-anti-capture-bundle,Default pass + anti-capture bundle,27000,180.000,18673,124.487,162.880,0.692,0.905,0.520,0.522,0.360,0.109,0.308,0.095,0.000,0.000,0.473,0.073,0.564,0.689,0.179,0.796,0.944,0.452,0.000,0.000,0.000,0.204,0.000,0.000,0.157,0.446,0.000,0.393,0.000,0.000,0.564,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0
capture-crisis,Capture Crisis,"High lobbying, weak constituency pressure, low compromise, and high proposal pressure.",default-pass-informed-guarded,Default pass + informed guarded committee,27000,180.000,4509,30.060,30.433,0.167,0.169,0.556,0.629,0.093,0.219,0.833,0.559,0.272,0.000,0.309,0.621,0.058,0.251,0.337,0.832,0.319,0.685,0.000,0.000,0.000,0.168,0.000,0.000,0.112,0.111,0.000,0.527,0.000,0.000,0.058,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0
capture-crisis,Capture Crisis,"High lobbying, weak constituency pressure, low compromise, and high proposal pressure.",default-pass-challenge,Default pass + challenge vouchers,27000,180.000,23042,153.613,180.000,0.853,1.000,0.494,0.471,0.421,0.094,0.147,0.000,0.000,0.166,0.503,0.103,0.662,0.641,0.327,0.790,0.914,0.859,0.000,0.000,0.000,0.210,0.000,0.000,0.197,0.818,0.000,0.346,0.000,0.000,0.662,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0
capture-crisis,Capture Crisis,"High lobbying, weak constituency pressure, low compromise, and high proposal pressure.",default-pass-cross-bloc,Default pass + cross-bloc cosponsors,27000,180.000,3936,26.240,26.753,0.146,0.149,0.520,0.741,0.076,0.278,0.854,0.851,0.000,0.000,0.439,0.650,0.036,0.184,0.130,0.771,0.614,0.206,0.000,0.000,0.000,0.229,0.000,0.000,0.059,0.025,0.000,0.570,0.000,0.000,0.036,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0
capture-crisis,Capture Crisis,"High lobbying, weak constituency pressure, low compromise, and high proposal pressure.",default-pass-adaptive-track,Default pass + adaptive tracks,27000,180.000,10438,69.587,158.393,0.387,0.880,0.527,0.616,0.204,0.170,0.613,0.118,0.002,0.000,0.360,0.246,0.186,0.389,0.241,0.787,0.825,0.484,0.000,0.000,0.000,0.213,0.000,0.000,0.108,0.200,0.000,0.503,0.000,0.000,0.186,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0
capture-crisis,Capture Crisis,"High lobbying, weak constituency pressure, low compromise, and high proposal pressure.",default-pass-sunset-trial,Default pass + sunset trial,27000,180.000,10933,72.887,180.000,0.405,1.000,0.516,0.640,0.209,0.149,0.595,0.000,0.000,0.000,0.474,0.177,0.234,0.475,0.178,0.802,0.926,0.294,0.000,0.000,0.000,0.198,0.000,0.000,0.095,0.198,0.000,0.517,0.000,0.000,0.234,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0
capture-crisis,Capture Crisis,"High lobbying, weak constituency pressure, low compromise, and high proposal pressure.",default-pass-earned-credits,Default pass + earned proposal credits,27000,180.000,14919,99.460,117.767,0.553,0.654,0.516,0.518,0.285,0.109,0.447,0.346,0.000,0.000,0.490,0.282,0.426,0.644,0.291,0.794,0.746,0.699,0.000,0.000,0.000,0.206,0.000,0.000,0.167,0.449,0.000,0.399,0.000,0.000,0.426,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0
capture-crisis,Capture Crisis,"High lobbying, weak constituency pressure, low compromise, and high proposal pressure.",bicameral-majority,Bicameral simple majority,27000,180.000,2588,17.253,180.000,0.096,1.000,0.604,0.629,0.058,0.273,0.904,0.000,0.000,0.000,0.000,0.786,0.028,0.214,0.426,0.811,0.127,0.848,0.000,0.000,0.000,0.189,0.000,0.000,0.112,0.066,0.000,0.552,0.000,0.000,0.028,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0
capture-crisis,Capture Crisis,"High lobbying, weak constituency pressure, low compromise, and high proposal pressure.",presidential-veto,Bicameral majority + presidential veto,27000,180.000,1579,10.527,180.000,0.058,1.000,0.612,0.652,0.036,0.286,0.942,0.000,0.000,0.000,0.000,0.858,0.016,0.204,0.427,0.803,0.074,0.810,0.000,0.000,0.000,0.197,0.000,0.000,0.099,0.036,0.000,0.580,0.000,0.000,0.016,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,895,7
popular-anti-lobbying-push,Popular Anti-Lobbying Push,High lobbying pressure with stronger public responsiveness and more appetite for reform.,simple-majority,Unicameral simple majority,18000,120.000,6204,41.360,120.000,0.345,1.000,0.619,0.638,0.213,0.235,0.655,0.000,0.000,0.000,0.000,0.306,0.145,0.336,0.300,0.838,0.687,0.607,0.000,0.000,0.000,0.162,0.000,0.000,0.102,0.204,0.000,0.555,0.000,0.000,0.145,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0
popular-anti-lobbying-push,Popular Anti-Lobbying Push,High lobbying pressure with stronger public responsiveness and more appetite for reform.,simple-majority-mediation,Unicameral majority + mediation,18000,120.000,7775,51.833,120.000,0.432,1.000,0.607,0.602,0.262,0.214,0.568,0.000,0.000,0.000,0.000,0.238,0.190,0.390,0.330,0.836,0.723,0.739,0.000,0.000,0.000,0.164,0.813,0.148,0.096,0.627,0.162,0.531,0.000,0.000,0.190,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0
popular-anti-lobbying-push,Popular Anti-Lobbying Push,High lobbying pressure with stronger public responsiveness and more appetite for reform.,supermajority-60,Unicameral 60 percent passage,18000,120.000,2748,18.320,120.000,0.153,1.000,0.688,0.692,0.105,0.338,0.847,0.000,0.000,0.000,0.000,0.613,0.039,0.188,0.316,0.849,0.325,0.581,0.000,0.000,0.000,0.151,0.000,0.000,0.075,0.073,0.000,0.639,0.000,0.000,0.039,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0
popular-anti-lobbying-push,Popular Anti-Lobbying Push,High lobbying pressure with stronger public responsiveness and more appetite for reform.,default-pass,Default pass unless 2/3 block,18000,120.000,14849,98.993,120.000,0.825,1.000,0.545,0.520,0.450,0.128,0.175,0.000,0.000,0.000,0.420,0.020,0.602,0.592,0.318,0.817,0.987,0.773,0.000,0.000,0.000,0.183,0.000,0.000,0.167,0.751,0.000,0.407,0.000,0.000,0.602,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0
popular-anti-lobbying-push,Popular Anti-Lobbying Push,High lobbying pressure with stronger public responsiveness and more appetite for reform.,default-pass-mediation,Default pass + mediated amendments,18000,120.000,15844,105.627,120.000,0.880,1.000,0.537,0.509,0.472,0.155,0.120,0.000,0.000,0.000,0.411,0.012,0.461,0.473,0.325,0.826,0.987,0.839,0.000,0.000,0.000,0.174,0.821,0.151,0.129,0.958,0.162,0.415,0.000,0.000,0.461,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0
popular-anti-lobbying-push,Popular Anti-Lobbying Push,High lobbying pressure with stronger public responsiveness and more appetite for reform.,default-pass-harm-threshold,Default pass + harm-weighted threshold,18000,120.000,13364,89.093,120.000,0.742,1.000,0.549,0.534,0.408,0.139,0.258,0.000,0.000,0.000,0.410,0.073,0.511,0.560,0.296,0.819,0.980,0.690,0.000,0.000,0.000,0.181,0.000,0.000,0.141,0.282,0.000,0.426,0.000,0.000,0.511,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0
popular-anti-lobbying-push,Popular Anti-Lobbying Push,High lobbying pressure with stronger public responsiveness and more appetite for reform.,default-pass-compensation,Default pass + compensation amendments,18000,120.000,14740,98.267,120.000,0.819,1.000,0.546,0.514,0.447,0.129,0.181,0.000,0.000,0.000,0.417,0.022,0.595,0.590,0.318,0.817,0.986,0.802,0.000,0.000,0.000,0.183,0.000,0.000,0.119,0.946,0.151,0.428,0.000,0.000,0.595,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0
popular-anti-lobbying-push,Popular Anti-Lobbying Push,High lobbying pressure with stronger public responsiveness and more appetite for reform.,default-pass-affected-consent,Default pass + affected-group consent,18000,120.000,13437,89.580,106.860,0.747,0.891,0.550,0.535,0.410,0.137,0.253,0.110,0.000,0.000,0.401,0.021,0.521,0.567,0.295,0.821,0.984,0.689,0.000,0.000,0.000,0.179,0.000,0.000,0.118,0.963,0.161,0.446,0.000,0.000,0.521,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0
popular-anti-lobbying-push,Popular Anti-Lobbying Push,High lobbying pressure with stronger public responsiveness and more appetite for reform.,default-pass-budgeted-lobbying,Default pass + budgeted lobbying,18000,120.000,14776,98.507,120.000,0.821,1.000,0.544,0.520,0.446,0.128,0.179,0.000,0.000,0.000,0.423,0.021,0.600,0.593,0.321,0.818,0.977,0.780,0.146,0.745,1.812,0.182,0.000,0.000,0.167,0.752,0.000,0.405,0.000,0.000,0.600,0.000,0.000,0.000,0.000,0.000,2.933,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0
popular-anti-lobbying-push,Popular Anti-Lobbying Push,High lobbying pressure with stronger public responsiveness and more appetite for reform.,default-pass-budgeted-lobbying-mediation,Default pass + budgeted lobbying + mediation,18000,120.000,15859,105.727,120.000,0.881,1.000,0.534,0.508,0.471,0.154,0.119,0.000,0.000,0.000,0.414,0.012,0.463,0.473,0.327,0.826,0.981,0.843,0.146,0.745,1.981,0.174,0.826,0.151,0.129,0.959,0.162,0.413,0.000,0.000,0.463,0.000,0.000,0.000,0.000,0.000,3.077,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0
popular-anti-lobbying-push,Popular Anti-Lobbying Push,High lobbying pressure with stronger public responsiveness and more appetite for reform.,default-pass-anti-capture-bundle,Default pass + anti-capture bundle,18000,120.000,12225,81.500,110.540,0.679,0.921,0.557,0.555,0.378,0.143,0.321,0.079,0.000,0.000,0.400,0.050,0.482,0.575,0.173,0.832,0.967,0.423,0.000,0.000,0.000,0.168,0.000,0.000,0.140,0.458,0.000,0.436,0.000,0.000,0.482,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0
popular-anti-lobbying-push,Popular Anti-Lobbying Push,High lobbying pressure with stronger public responsiveness and more appetite for reform.,default-pass-informed-guarded,Default pass + informed guarded committee,18000,120.000,4942,32.947,33.060,0.275,0.276,0.618,0.654,0.170,0.254,0.725,0.509,0.216,0.000,0.156,0.419,0.093,0.254,0.296,0.879,0.582,0.572,0.000,0.000,0.000,0.121,0.000,0.000,0.097,0.155,0.000,0.556,0.000,0.000,0.093,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0
popular-anti-lobbying-push,Popular Anti-Lobbying Push,High lobbying pressure with stronger public responsiveness and more appetite for reform.,default-pass-challenge,Default pass + challenge vouchers,18000,120.000,14502,96.680,120.000,0.806,1.000,0.523,0.507,0.422,0.127,0.194,0.000,0.000,0.250,0.417,0.093,0.549,0.541,0.313,0.821,0.931,0.771,0.000,0.000,0.000,0.179,0.000,0.000,0.175,0.753,0.000,0.386,0.000,0.000,0.549,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0
popular-anti-lobbying-push,Popular Anti-Lobbying Push,High lobbying pressure with stronger public responsiveness and more appetite for reform.,default-pass-cross-bloc,Default pass + cross-bloc cosponsors,18000,120.000,6491,43.273,44.400,0.361,0.370,0.590,0.668,0.213,0.244,0.639,0.630,0.000,0.000,0.229,0.310,0.126,0.278,0.214,0.841,0.907,0.374,0.000,0.000,0.000,0.159,0.000,0.000,0.085,0.131,0.000,0.546,0.000,0.000,0.126,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0
popular-anti-lobbying-push,Popular Anti-Lobbying Push,High lobbying pressure with stronger public responsiveness and more appetite for reform.,default-pass-adaptive-track,Default pass + adaptive tracks,18000,120.000,8449,56.327,108.347,0.469,0.903,0.587,0.624,0.276,0.199,0.531,0.095,0.002,0.000,0.194,0.139,0.220,0.372,0.253,0.834,0.897,0.493,0.000,0.000,0.000,0.166,0.000,0.000,0.104,0.268,0.000,0.529,0.000,0.000,0.220,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0
popular-anti-lobbying-push,Popular Anti-Lobbying Push,High lobbying pressure with stronger public responsiveness and more appetite for reform.,default-pass-sunset-trial,Default pass + sunset trial,18000,120.000,8341,55.607,120.000,0.463,1.000,0.572,0.646,0.265,0.179,0.537,0.000,0.000,0.000,0.321,0.118,0.248,0.425,0.186,0.837,0.966,0.307,0.000,0.000,0.000,0.163,0.000,0.000,0.093,0.238,0.000,0.538,0.000,0.000,0.248,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0
popular-anti-lobbying-push,Popular Anti-Lobbying Push,High lobbying pressure with stronger public responsiveness and more appetite for reform.,default-pass-earned-credits,Default pass + earned proposal credits,18000,120.000,11177,74.513,89.560,0.621,0.746,0.549,0.541,0.341,0.139,0.379,0.254,0.000,0.000,0.409,0.196,0.427,0.552,0.288,0.821,0.822,0.652,0.000,0.000,0.000,0.179,0.000,0.000,0.152,0.503,0.000,0.428,0.000,0.000,0.427,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0
popular-anti-lobbying-push,Popular Anti-Lobbying Push,High lobbying pressure with stronger public responsiveness and more appetite for reform.,bicameral-majority,Bicameral simple majority,18000,120.000,4440,29.600,120.000,0.247,1.000,0.647,0.663,0.160,0.276,0.753,0.000,0.000,0.000,0.000,0.446,0.085,0.267,0.302,0.845,0.517,0.583,0.000,0.000,0.000,0.155,0.000,0.000,0.089,0.126,0.000,0.591,0.000,0.000,0.085,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0
popular-anti-lobbying-push,Popular Anti-Lobbying Push,High lobbying pressure with stronger public responsiveness and more appetite for reform.,presidential-veto,Bicameral majority + presidential veto,18000,120.000,2996,19.973,120.000,0.166,1.000,0.667,0.676,0.111,0.305,0.834,0.000,0.000,0.000,0.000,0.604,0.050,0.230,0.314,0.847,0.341,0.596,0.000,0.000,0.000,0.153,0.000,0.000,0.084,0.084,0.000,0.614,0.000,0.000,0.050,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1337,12
